textID,text
9f2618a7fc,_Duerden JealousMUCH..I want to be outttt  Not stuck in revising. You better have green dragon in my honour lol
d1d58c6bd9, U r welcome pal  u truly deserve 2 be followed
ba509b56a3, the movie on the plane is Mall Cop- (but i saw it with the nephews already
b16b566d38,says SPACE AND TIME IS ALL WE NEED  http://plurk.com/p/x2dvj
cc8b7f0874, In our vedanta class we have a saying 'Chit Happens' (chit being mind vibrations or thoughts)
5ea2756596,"Bought some little plastic personal wine bottles at Jewel, perfect for rooftop boozin`! Wish I didn`t have to wait so long!"
a5b1da7c85,is off 2 bed. gon force the sandman 2 com do wot he do since it dont look like there`s gon be any partyin 2nyt
31b08af9c0, i could have got you some from work and not paid more than R20 per 2l
7261430b90,Lol @ me and  whispering so we don`t get in trouble and being almost 30! Feels great to be home feeling like kids
a955fb8788, yes - it has put a damper on us 'getting to know' Georgetown! Instead he is watching tv and I am catching up on invoices.
8cab18917e,"I don`t dig emo **** or that, but I like this song sorry emo`s  ? http://blip.fm/~5jg0u"
40de79a5c6,I`m really full. Had a HUGE breakfast.
ad34a6585f, went to wingstop without me
2ddda5cb20,oh my gosh!!! hollyoaks was so sad tonite
abd2080ba9, This is not my day
a6ddddddbe,"http://twitpic.com/66uor - went on a really long cycle ride with my mum, brothers and my BFF Han today. My bum aches now!!"
d249345c07,not ideal bank holiday conditions.. a little over cast and rainy but perfect for a lazy day with a dvd
2ef36ff41a,Drink #7 or 8 for me (at the club). Been drinking for the past 6 hours.  http://twitpic.com/4wn9q
f489993b5e,at homee..boring but its okiee gonna see the boyfriend and his momma tomorrow for momma dayy
7f5116e5a1,", totally worth it!! great movie cool 3D glasses! i miss ya! and i miss   and i miss new york too"
c0c924e32a,Why are money problems so bad these days
bc7fe75312," Just wondering if you are going to put 'One Too Many' on itunes.  I hope you do, it is the only cd of yours I don`t have."
0ce534f141, I`ve thought about it several times . got a few good friends there!
133109505a,Choked on her retainers
31f8b8db41, how was the ice cream?
d9f2cebb13,Happy Sammy is going 2 here 2morrow!! But unfortunatly I`m not gone be able 2 go 2 the club he performing @
a929174cdf,My back is soooooo hurting.
ba6d24a864, Yeaup. I was gonna tell ya that
0d450d9607,I wanna see my mama but she hasn`t called me back yet  MAMA...MAMA!!!
673f656f29," Oh I believe you...   sooo  thinks she belongs elsewhere, I say I dont think so..."
dc4bd0bd4d,Currently in costa coffee  im liking this place more and more. Were sat in the business lounge. ooo were businessy today.
505931695b,Still Doing Grench paper and still getting distracted
6c21d33903, no sorry twitter sucks balls since the replys change  #fixreplies
f87e40a91b,"i really want to marry leighton meester. ****, can`t take my eyes of her."
2ccf8c3df9,My Blackberry`s got a fatty (battery)  guess we`re kinda in the same boat huh  ?
b99310f623,I`m exhausted  new song 'one day' on myspace check out http://www.myspace.com/tannajoy
7c47bfca56,I`m awake. Anybody else awake? Wish I lived in the US since all the fun happens when I`m asleep!
a37594b015,finished my capital transactions exam . . . as another monkey climbs down my back. looking forward to being in a glorious mood tomorrow.
8056b0deba, OMG I just spit my drink out! RIP hair straightener!!
8a71d94642,...yup..still havent packed
36cba1a206,****.. my legs are sun burned...
16be528f5c,........ Lala.. Little girl! I love these new songs!   Iï¿½ve answered u ^^ Love to all you freaky twitter guys ;D
744a347fe1,Heading home after a long week. Wish someone onther than marketers would follow me
859ad24097,I should be paying my bills and not playing on here.
b7ac42b539," download iEmoticons from the AppStore. 0,79ï¿½. But cool"
e11cf41dd4,"Forgot an EC2 machine running for 15 days, and got a $35 bill. Amazon teaches you to get organized for a fair price"
f207c88b85,  de wereld need more ppl like you! ;)
38eb9db45c, ive been there before  haha
7c78c0083d, wow great promo for orbicule. is there an english translation somewhere? my Norwegian isn`t that good
84dae422cd,Got my new phone - now to program everything since my old one had no memory card like this one
7cfe40cca8,_OKeefe Yay! You`re on Twitter! You`re my secret celeb crush!  (too much info??)
ebf3cd9c1e,Just finished reading Chuck Palahniuk`s 'Pygmy' and kind of hated it. I`m really disappointed; I had pretty high hopes for this one.
c4db821ee7,**** week all **** week  off to the gym now with the worst headache.
f0c4ad91b3," awww bless him  i am indeed coming, 68 days woooo! are you?"
ff196f91e9,I love that my boyfriends loves my mac n cheese. he even took some to work with him
ccd8e4b36c,_M Make one with something about the Charger?
ecfc3c4122,I am beginning to think sun blcok is a haox.
1d1a84678c,Getting ready to go to #Brighton to find myself a new suit from #GreshamBlake - Sunday = me time
854f55909c,yard house too packed. Three people deep at bar.... went to pf changs....got right in
5374f37f71, now Eating and meeting at the same time sigh well well I want to start work out too but will have to wait move to my new house
8621399222,"_15 No, I haven`t seen it yet!  But once it comes out on DVD.. ;) hehe. Haha"
ad7be4d16e," Hey David, I`m wondering if you received a letter that has a song in it? From Malaysia? please reply  and have a nice day!"
7fd2429a1c,wishes Happy mother`s day to all mothers!!!
d6f4a8bbb8,has britney spears  songs all over his Desktop now
c7c16d8ee4,"RE: So, finally finished catching up with your blog - no mention of any wedding details...  Do tell, at some point.  http://disq.us/11w"
ae6b58f5a4,_erincharde yea as an afterthought
072064864c,"I can`t go out when my heart is home sick  even if it is my bday, family health comes 1st"
ef5c867533," aww  i hope u find it soon i miss it. i cnt even use my cam w/o it, memory`s full. plus i wanna take it 2 SA this commin weekend."
2dec83989c, nooooooooooooooo! well the 4G will prob be out in June but that doesn`t help u now
b2f1c9c1a0,is ready for summer!!!
ead4a13db2,hold on to what you`ve got
a6fd9bfc16,"_d No, it`s not..."
303f835cb7,"Boys are stupid, throw rocks at them"
0332fe0709, love it! Really its simple i think of a word and put twi on the front i should be more clever
162d33e031, glad you could make it
2bd6726389,HAPPY MOTHER`S DAY TO ALL OUR MOMS!
5d1f958304,We bought a pool instead of going to California. Now the pool is broken and we have wasted our vacation money for the next 2-3 years.
ba3a3fbe90," thanks for the follow! Isafailure was supposed 2 b a team thing, but my friend hasn`t emailed me or communicated n 4ever"
74552afd3c,im really tired.. not much time to sleep
c0a2d8f63d,Bushidokan class got canceled.   I`ll just have to sign up for karate someplace else!!
93fedc61a1,I have tea! & have just found a picture of the big snail from the walk yesterday.
693e7b9e12,Back in from LI 2hours ago n still made it to work  yay me
0526a41f4b,is finally starting her assignments
fa6d581997," LOL...oh, man, can I un-twit something? haha! I mean my lean mean fighting machine. I sooo can`t believe you called me out!"
a752c288cc, That just doesn`t sound appetizing.
b28f450dfd,See No Evil starring WWE wrestler Kane. You should watch it
6ba701c27f,:20somethin` single
103ea43074," Yeah, I agree. it does.  BTW, check out !linuxoutlaws. ;)"
221b3132af, How`s your dog?
f65b5577e6, lmao back in queens now
89a2b9b242, well you scared me saying there may be rustling in the trees!  Happy Sunday to you sir
e570711aaa,its almost lunch time for you
74a76f6e0a,My Sharpie is running DANGERously low on ink
20d69e94d5,wishing my days off were the same days that people wanted to party.
90fffbe4ef,The Skimchamp Taxi Service!  best in the land!
3ee887d660,"srsly, nobody evr reply`s 2 me."
22291e9a29, cool photo  is that outside your place?
1794111db0, are u planning on doing cardio for 1.5 hrs? If so that`s very reasonable  whatcha do last night?
9f0e891802,I never thought falling in love can cause so much pain...  good thing that I`m so over that phase!
285b9bd0f5,Its already hot outside...  thank goodness my car has amazing a.c!!! cyalater!!! off to work!!!
a1a247dea2,It is so annoying when she starts typing on her computer in the middle of the night!
172c1ff68b,_Simmons everyone has their mistakes to make and lessons to learn. Don`t let the negativity get to you.
0da090c332,"michael scofiled Noooooo !!  I hate the writer, director n production"
dde965b855,still at home goodness
a30ac6968d, there`s just no air
0776c54760,Dï¿½a sin sol... grrrrrrr.... ï¿½why? ï¿½WHYYY????????
f78e1525a6,"I have myself barely 4 hrs of sleep and the Lord blessed me with what feels like 8, but it came with a sore throat  pumpin out this paper!"
7945f67ca3,Went to mikey`s cousin`s wedding. His mom caught the bouquet.
384d9e877d," yeah, but no closer to the secret of stumble."
f818349ab8,"Great day yesterday. Good win for Forest, some celebratory `staying up` drinks, a trip to an unsuccesful bbq and ï¿½1.50 Stellas in Scream"
f4f43f2e83,possessed beyond certainty that she has made the rite decision
93b6f1ee3e, No kidding there! Ugh ... One thing I know for sure - it won`t be me showing the property this weekend
b8a6304e59,I wish I was laying in the sand listening to the waves crash against the shore!!!
813bc0a84e,Having rice crispies this morning  Brings back some good memories!
412f8c4fc1," Headaches suck, especially stress related ones. I used to get those a lot.  <3"
feec8aa27b,"gettn ready to take a trip to Jersey my dad`s not doing so good, he needs a new heart~whoeva see`s this please say a prayer for my dad"
a9c123b2ed," thanks for the retweet, man  having a quiet Sunday morning... how`s yours?"
27024dbb18,"The sun is shining brightly and the day has just begun! What`s in store? Wandering around les calanques maybe? Vin, definitely!"
28e1248932, wasn`t that mother song SO funny? SO wrong but SO funny - I heart 
0078d9ed94,"Monday is here, One more day"
50356857dc,Is sooo waking both of them up on my way back to SB  good night america
3e4b3ec6a6, Unfortunately for us it looks like there are NO funny people on twitter  Should we move to FB or start our own...flitter
c532a112f7, I don`t think I can bear such cuteness this early in the day! Kudos to Fair Empress
436e47a4e0,"Is at Panera eating a bacon, egg and cheese with a coffee!  http://twitpic.com/4jip9"
12edcb252a,Oh that just made my evening.  I forgot Merlin was on tonight!  But its a toss up between Rove and Spielburg on Spielburg on ABC2 choices.
122ce74315,"_Cordon LOL, you`re welcome"
6d3615da16,Good mornin & no u tol twitter LOL but I knew & called u yesterday 2 see if u were okay but no answer  how r u feelin babe?
77f30fbea3, AHhh FCUKKK...i missed out AGAIN  You must fill me in with the deetZ...see you tonight?!?!!
0f0206e14d,_ricardo road movies indies rule  haha
2289eb7576,I don`t think our ISP is too happy with us this weekend!
1c44301e92, Agree!
b3d7afcea4,_ thats coz we love you
9cb52b2dd1,HAPPY MOTHER`S DAY!
efb8b1805f," sorry I missed you at the farm today, but DM me if you would like some photos from today"
812e066eed,_Souljaa I couldn`t eat 2
1b1bb60772," they are, aren`t they."
8b0bd92f6f,HAPPY MOTHER`S DAY !!
bc024b914f, don`t forget to follow emma from london =  like you said you would! I wish you aswered my calls  it cost me ï¿½14
b7d4f08524, that`s cold
ae00f44a2f,-- Omg I can`t believe jay leno is going off the air  I HATE CONAN O`BRIAN
4f01ce294e,causee not everyone can pass the challenge test duh
620ba822f6, hey arthur! i forgot to say thanks for the flag... it is proudly displayed on my bedroom door! you are a witty one
8c45a9fb79,My dad just told me that he wants to put me up for sale on craigslist
b582e3a8ea,Bumping Air Supply`s Greastest Hits
1b6414112c, dope background
7823f5f9b3," No ways. If you can nab a youngster, go for it! My best friend swears by younger men - apparantly they can go for longer too!"
51910843dc,My bum hurts.
d164728f94, lol you always make me happy.  i promise i won`t. lol its only 1 silly. you are up late too my friend
e55b367b2a, live live or leaked live? If it`s live properly I may just role outta bed and download it
f2cc3458dc, can only walk on streets as am in london town....no fields
b3021f589b,had a nice time with her little sister...baby is all grown up
f48a17922a,bahaha loving   twitter to me last night. DRUNK.  lol
a002383b5b,#FollowFriday In honor of my web buddies who moved.     
493f47d778,Jon made one of the greatest dinners ever: roast pork tenderloin on a bed of wild rice on a bed of mixed greens & yummy sauce. No wine
8e65afd824," nice on the jet ski testing! Hope the book is going well. Cheers for adding me, got twitter after watching the gadget show"
08764e843c,Time for bed!  Hope your saturday was as lovely as mine was...
0c7fb6e841,I`m really excited that I`m a Queen Bee on the Power Mom 50 List  I feel really REALLY honored. #nielsenpowermoms
a51a6d61ac,Guys. Just got someone with saran wrap. Tuesdays video shall be awesome
be0a927a80,_N - me too!! I don`t want to ooze while speaking either!  (why do I have lame jokes about wiping social media off my shoe? lol)
6ec26d122e,feels great after solving a minor but long term problem with 3ds max just now!  Maybe I should try animating the avatar after all? xD
3be67a3552,"The tree-lined avenue,begins to fade from view,drowning past regrets, in tea and cigarettes,but I cant seem to forget,when you came along"
3263423ce3, thanx 4 thee follow
c6a424899a,I don`t know what to wear....
fda3d9467e," Yeah man, been a while since I heard you spittin`."
b1c49a4341,Finished my Lunch
c2c5b285b9,Shared Kim Hï¿½ltermand - Portfolio: Shared by Kaare Finally a dane  IÂ´ve got the honor to do the amazing.. http://tinyurl.com/coypsl
8a351a9ee7," You remind me so much of a Omaha Girl, that I use to date.  I guess it all in the Jeans, (Calvin Kleins is what she wore)."
560534f337,"already knows 3 dishes: Torta, Hotdog, & Itlog. Hurrah for me!"
9bc2b29bdd," I love you, baby"
16344ee21c,feel crappy today
bd4755241d,"I am writing the most boring part of my paper. Hmm. The sun is shining and I do not feel like working on this, however I have to"
4d8925a0a9,": Geez, a cool man like him be the villains. Too bad"
7e8e2d9d83, So who`s going to win the Heineken Cup?  Just need to know who *not* to bet on
0c9b53540a,HAppy Mother`s Day to my Mom...that lady is the coolest  I love u ma!
ca7da4238b,Well - looks like Hurdle is out.
688deaaa06, they frown on us googling alcohol at work
ca9df3b99e,There is a sadness in the air at school  but I got two awards!!
e0f118672b, LMAO i want him to reply  booooo you  REPLY TO ONE OF US lmfaoooo
fe530042f7, I shudder at the thought of what she was thinking she`d do with it if she`d managed to reclaim it...
e8842f3ba2,Let`s continue being productive today
b0406dc4eb, funny u havent showed me any love yet at all
84159591be,So off work about to do what I don`t know I`m exhausted
2319814485, he`s on zul`jin (i think that`s how you spell it) so i doubt they`ll ever meet
8ac971a53e,Just woke up and catching up on the nightly tweets!!
e0ec859ddc,hypervenilating cuz i just watched keith urban`s new video!!!   trying to calm down and im realizing how far away august 13 is!!!!
e100d2b58e,Aw one of our fishies died
e6d4c50e89,I`m terrified about the surgery next week
63ba98945b,"if you have 75 cents, U can buy a share of GM stock.  Probably 50 cents tomorrow."
1cd52410f7,. Really I look like a boy!!! I need someone to do my hair!
3b3789207f,"I think Tania is too cute, too nice  I love her! <3"
3eb977ee27,Traffic is down to a crawl on I-94 right now.
d7f89cb7a4,If you save these pix from the Today show please credit www.wireimage.com Thanks
6504d7ef9b,  *hugs*
4f3b2a12ec, I`m sorry you`re not having the best day - neither am I though  Are you working tonight??
5663be2fbc,Just been asked to sing yet again....aha. coffee mornin this time. psychology past questions&revision suck!
818ac912a5," i`ll take a lookie, sound great"
3c0a59d25a,Young money
396c09853b,Working 930a-730p today. 1.5 hour lunch..8.5 hours work. Overtime = good. The fact that I`m already dead tired = very bad.
32cadc5e15,friends from Traveller`s Tales held a farewell party for me but I kinda disappointed them that I would still be here until Sep. My fault.
8df08cee8a,Goodmorning twitter bugs.. happy monday to you all! Today marks my first official day at my first fulltime job.. time to get ready!
8415e9b138,Just woke up :o mums singing to her new gn`r cd replacement i bought because im a good daughter
9f272e5698," thanks, I couldn`t find a way around it on iTunes though, found a little app called Switch that did the job nicely"
f69065d1c0,I saw nomes on twitter  but I`m still not waking up
1584913060,Sad that everyone is leaving me.
3d53aa06a2, u callin me grimmy
746d6009d2,I look like schuhz and arabyrd now...
b7dc3cd50f, nice luke quote  goodluck on the test u have been dreading.
b027a5473f, Hah!  Sparkly ones at that.
b6e2be56bb,Listening my own playing on a friends album and being disgusted by every second of it... **** I suck.  Normal reaction. Every album.
cf86bc34f2," Nah, could use a hug or three, but even that option is 2,000 miles away!"
269a0437b3, Thank you for the rec but that doesn`t work
0c57b47f8b, kids will not eat salad so they getting crisps only salad for me and mr can make his bloody own
ae553a0f0e,"Just woke up to go to the bathroom, had the weirdest dream before I woke up...back to sleep night/morning ...wateva"
e45e510516, Gross! haha it was like the tiniest piece ever but i can taste it like i ate the whole onion eww
514174445d,Goodnight Beautiful world  sweet dreams. olive juice!
aeb40d23ce,http://bit.ly/Wl9yL  i want to go here
916bdc35e3,headed to the hospital. i can`t take the pain anymore
dd94cd3a26, ahhh.. what about the others? like #hoppusday and etc? I`m such a spazz
b6e75fc4df,just found out my friend`s dad passed away yesterday
3a1bb05bce,"Finally, I got my teaching load confusion cleared. I will teach 3 third year sections but with a catch."
fa6c575056,Still confuse...
963a46c64b," Im feeling sad, not likeing my new haircut"
66b4c98df6,Shower time
947398994a, flo can spell antidisestablishmentarianism off the top of her head. wait i just did
65778a7211,: I sent you an other call me back message  x
aedccc6a68,"waiting for amy so me, her and  can go see the hannah montanna movie!!!"
e79f3b3eee,those workmen extending R block can`t start this early surely.. its 7:45am and already they`re making a racket and woken me up!
61bc321936, Well for one thing I might be branded a 'public menace' by the state.
5a552d5214,"Spyed Princess Anne today, and listented to all my friends cooking up the perfect evening, Working sucks for me and OB ?"
bfdd1d57b3, I haven`t had a good homemade flour tortilla in ages.
e2fbc72625,"_beli haha yeah u did, oh well theres always next yr  chin up princess hehe"
a5a7abf194, wow thanks for saying that man! I`d love to illustrate children`s books!
a0848e88ad, im not a cookie so i wont comment  heh. who were those 2 girls who sang Crush btw? wud u know?
7479c985ae,Just discovered a painful sunburn on my right sholder  hopefully it just turns into a tan!
32485292ca,now accepting maid applications.  would be nice if you`d start first thing tomorrow - would make a wonderful Mother`s Day present!
49360765cf, thank you  make sure u read the groups description to better understand this project
9f99fb6260,I`m so down again.  I wish I could share my problems with someone...
7672fcfcd5,Travel blog up and running!  http://charlenedianetravels.blogspot.com Can`t wait to start filling it up with entries! )
d2679b98ab,is chilling at home
03941ee1f0,ate all my chocolate
9ec491ebe6,nt online & mayb next week  if u havent voted pls do: http://bit.ly/hHigd
24939264fe,hey twitter! i`m back online!
f18b9435c8,with 
8e382e2ee6,"Going to body pump then yoga, then going to enjoy a lovely bbq with the family, loving the may day holiday"
dc3288b3d3,I have been married 1 year to the most wonderful man
6a5ec5682e,"so ready for dc tomorrow, photo trippin`"
ea494dc3dd,"oooh battlestar galactica is on the other channel. it`s the rebellion episode! man, i feel so sad about what became of gaeta.  i liked him"
ff07476941, Well....not the Spurs!!!
5a7474ff9d, Hi there! Nice to meet you
79f222fd55, at work!! Agh I really need to go with you  what days do you go so that I can add it to my schedule!
7bd9d19610,Hanging with  for the weekend
3da251fc87,I have cystic lacrimal infectection?? my eye and face are swollen and it hurts!!
5bf06a2402,"Oopsie, the origami box I just made looks like a strawberry! should I be allowed to teach?"
649e31adcc,Starbucks I`m lovin` it
003d519ae3,"around, reading, bed."
1bfb23cbb4, Pitty he wasnt arnd 2 huh! I wld have rlly wet myself! Otherwise the wedding was gr8!! Had a gd time & lots of smiley faces!
e68161fc9d, I just changed the backgroung but now I have no profile ppicture
c9b70e1a35,Disturbed. They sold the baby tiger I met in Thailand as an exotic pet. Greedy bastards
fada4f1204, nice to have you back
3ae3a1528a,"E docs are getting younger these days.can u guess where am i??yup, NUH!! paying my ear doc a visit. Ouch!!"
12651bf67e,Averaged $31 per hour at work today! Gotta love holidays
ba29204d45,dude I have 2 more hours  and I`m all done with my work
e962d0bc60,I lost followers  Was it something I said?  I swear I am not into freeballing.  Ugg that is the last time I mention that thing.
0a6d69b680,"trying to wake up, but is finding it very hard"
c34d046937,God the weather in London is ammmmazing! Yet I`m on a train half the day
85c86e7975, awww she`s laavly ;) I had to come in  but I`ve got a stunning wee tan (l) ;) yourself?
3934798d50,_Smith glad the zoo was fun and you had a great mothers day hun
67b67973df, ment to be doing hw but not going to happen!!! Ill pray for tia!  Rose is in the shower so sh.. http://bit.ly/VMv6U
4d5a8b6e13,TGIF... Hubby dragged me out to buy car parts. I am tired n cranky
4b90e7fb69,so  im really borde and i dont know what i should do.
ee9d0cab1f, what`s going on sweetheart?
51dc583ddc,"I`m fighting off feeling sick. Hoping it`s just tired. I`m really not feeling too well, though"
8d7c534b72," you too!  Cloudy day here in Madrid, typical Spring day"
d388f4b3e6,"Okay, now I`m listening to Jonathan Coulton and working. Woo."
7c2dc5b342,"creeped it up at the ice cream social! good times. lars and the real girl, such a sad movie"
25ffb64d28,"Is having a darts party with the parentals, my neighbor, and !"
eed0efff4e,Got told I got a good chance at gettin the job  I am so so excited .omgggg. When I come back I want too...
350c1b8b2c, good good!!
8c04e901c5, And I`m listening.
3154e969c6,Happy Star Wars Day  - May the Fourth be with you
6122e9ce9d," totally forgot about the dgree show et al. Now ensconced in home, wine and ready for bed"
e60b840b0f,Oh good God crampsss...
80a0a9f2aa,"RP : RP : RP : My crack...--Here`s mine. ?----  I just threw up in my mouth lil bit--It`s my legs, LOL."
9f2bcfb9b6,Spending the first night in my new place!
5eabab6cef, Wish I could be there to enjoy a girls day!!!
6e4e32db82,"im sosososo sad, i should be seeing cory lamb in a few hours  i love that kid."
611fac9811,I was the blue  lol http://twitpic.com/67zgz
8211cf3ba3, now that`s an imtetsting visual.
2f561da8bc,is new to twitter and has no friends here... or should i say followers?
6172153918, it was amazing
77355a29b6,Complicated with a dream
c54fda6ab8,My record player has decided to die. Why on Friday night? Sad E  http://twitpic.com/667a4
a15a5d5645,My lower-left molar stings whenever it comes into contact with sugar of any sort
ba80e8f8ec,"Awake, no migrane (yey) but tummy is hurting, evil IBS"
0236a31bb0,  mayyyybe
19526ac03e,tomorrow valeria`s lunch!!! going to get my hair done but im arraving late   got my cousins babtizm or whatever you spell it
eb7fc3c46f, What software do you use to design sites? I`m a CS student and currently I hard code everything. It`s not the fastest way...
105d1e102e, thanks  this one will be a hit.  has been a patron since 2001
a3695ee1c8,oh no somebody hacked into my email  i`m scared now. what the ****!!
9bdc160669," No, but I missed you"
6ab361c12d,Its finally nice out... An hour before we leave
afd045a8c1, I have no IPhone (poor credit!).    But I cannot live without my cell phone! I am on mass transit every day!
70118544bf," oh nos, what happened"
1d5b2f0bdd,  Oh what`s up?
07515af923,_hay The Twitter Happiness score for sw00p is: 418. http://happytweets.com I think I dropped by 1 point since yesterday.
5f10e6f054,_Jolene Try 90 4 next 3 days!  :O  Yuk!    lol  n e thing poppin` @ SN?
1bc3fae040,looking forward to Ben`s baseball game tonight
ff74536eed, Whats up today..? missed the #coffeeclub that day
cb81a92735,"Time for bed, oh how I wish someone was laying next to me"
6368b4b018, Yeah I guess he does sound a bit odd `cause he`s saying really quickly
511eff412b,"Crazy Legs is peepin _parks at the pool hahaha She likes graf writers, not b-boys, sorry"
2ed2c59105,"later I went up to monroe and worked out with friends - TRX, ropes and KBs!!   30sec on/30 off..rope swings & c&ps, windmills, wve aquats"
a5a6753664,Finally installed ovi in mobile. it would have been good if it could be downloaded to comp and installed to mobile. Frickin 3MB download
2ef8eee713," I love my mom, she`s the best mom on the planet"
8d880576cb,sux gabe just told me to go to the afterparty and I have ID that works but I can`t go
e0a4561c0f,SCENE **** AT 4AM IS ALWAYS THE ****
464c6dc204, have a safe flight...
2e4518a318, I saw the game not a huge cavs fan lol. they pay refs. But Yao`s out 4 the rest of playoffs so L.a is cruising to the WCF
aca65143ab, I left mine in music...i think i don`t have a camera anymore
8fad6df5db,Ugh cramps  and it`s hot
5f166baecc,New Twitter coolness: conversations with neighbors (http://is.gd/ybd0) during a thunderstorm.
69027cf645, why are you sad?!
40649553ef, haha I do not know how to work blip apart from the obvious! thanks for reblipping my song  have a nice day ****
a7ee02c05d,thinks its annoying when i keep getting twitter error messages from my mobile
8df54b96bd,Checking out zensify on my iphone. works fine but no landscape typing
5b3f3b0809, No FAIR!
7a50920dd7,just made a cake for mi madre  i`m goooooddd!
d9952724c1, yeeeeeessss I can`t wait! Too bad I can`t drink
18628be7b7,"#SanctuarySunday  yay for #Sanctuary, I may watch Requiem after breakfast!"
3e461bbf9c,Took a short nap now Im ready for work. My sun burn hurts
ba442319a3, see ya there
317b13bd9d," ah! well, I`ll see if I can find u later in the week.  I am tempted to look at Leica`s this week. LOL. We could go check it out."
e8bd9ee5f5,forgot my lunch and no one else is ordering stuff  boooooo!
2be8fc0d5c,I`m on my way to see `17 Again`.  I`ve wanted to see it for a looong time
abae918052,is getting ready for bed. Happy Mother`s Day to all the mothers out there!
de06f9c2f3," No, it`s annoying and makes us girls that follow sports and are knowledgable look dumb"
b12a6d7892," Aha both same length, touche"
bf8686c5cc,Going to IKEA with the roomie so she can shop for her apartment. IKEA is in like my top ten stores that I love
77b050d123, dude!!! wtf!! I text you this morning so that you can take care of me! so uncool..... it`s confirmed... you hate me
dd35a56813,Found some great places but I might have to play it safer and wait 2 years till my car is paid off
5f2dd6166f,going to check and make sure no more fishies are dead. poor fishies
929ed1a04d,Yay Happy Mother`s Day  #fb
df25be8dd2, & i are lucas till & david henrie lovers. both boys are very cute  but  you can have lucas & ill have henrie  DEAL
93f3afd4b0, Thank you sister!!
866cc1ab2c,Carol Vorderman cancelled her interivew with me... so now I have no proof against all you non-believers!
a6204153cb,"_gal of course! *cough* I mean, no, 1.5 hours extra testing and debugging time"
1fcd6fd06a, Family...friend... It`s good for the industry i plan on going into...Far FAR away from Ohio  I hate it here.
3440297f8b," S`ok, trying to plot alternatives as we speak *sigh*"
33537ffd4d,is excited to see Samantha&Denise again  http://plurk.com/p/rr5id
bac9c135f6,ummmm i have no idea what im doing but my friend is pissed off at me now and i dont know why she hates me so much I NEED HELP BRITNEY plz
18e3628233,Ar work bored...hope Tiff gets here soon then the fun can start
b8395c7829,"all done., time to finally start shuting down"
9aeed3cf6f,is helping  making a twitter account
82c6010f74, morning Bill
098d92c804, totally! I`ve been waitin for somethin new and thought provoking at mj.name
235927fc9a,Yikes. That poor girl on BGT. That was quite hard to watch
4d5f234844," You are welcome, xuxu"
7270292c60,Going to Leeds
e10b176e0d, sorry to hear that
030151985f,so happy its friday...not so happy about this rain
7e21d29787,Chem wasn`t better than physics. And now I`m so tired. _astri HAHAHA NTN BBF JUGA YA? Hihi gue sukanya Jun Pyo?
eee3bca85b,"...and Sykes will lose a few gigs while gaining some better ones. Frankly, the best thing the rightards can do is scream about this."
54277afaa4," sux, I`m thinking of being an accountant. Mad monies! I`m a middleschool cafeteria manager  (25k/yr)"
6f374e6fc3, OMG  Poor Eppy! I hope she is ok. That is so scary and wow I can`t believe no one noticed.
6a3061d562,Daisy just got attacked by another doggie in the park
923edab455,Wish I didn`t have to work today.
a9e033d39c,I also found out that it`s also my last youth group meeting
3d05361785,about to start work and missing him like crazy.I wont be seeing him till Tuesday
4b0b800393, haha I just playing
3749900628,Happy Mothers Day to all the mums in my life and those that are not
d20a1c075b,i do indeed have tonsillitis. the only good thing: ive been advised to eat lots of ice cream. [but no solid foods  & im bed ridden.]
844b2405f4,I`m watching The episode 3 Of JONAS OMJ
9298e521cd," Ooooh, that`s very pretty Jen! I`m sure she`ll love it!"
34fee64221,"haha moms back today from a weekend away , her first words, ` whys the house so dirty?` i love life .."
c3924dc9e4,:visiting my friendster and facebook
75461b480a,stocked for tonight
4e85f6e9b0,missed out on westcott micro apollo too
7f4ab90701, hey mar! i miss you also ( yeah  but i gotta find a stupidstupid school (
9906db3eb7,done with the photo album  as im a good person so i make it quite private for now. pity you ben haha
94da511913,me knows what to be tested on all the exam subjects except for english. **** davis.
6d2e8a4d40," Yep, I`m more of a facebook person  http://bit.ly/duFAz"
133d834d4a,waiting for the last video to be rendered. while watching episode 11
50f515d454,going to london
8d73a2b693, My condolences.
41137cb6a6,"i have officially hit the wall, totally nonfunctionalproductive at work"
241a132a38,Am trying to get through the pilot of the first season of friday night lights. Oh gosh  Pass the tissue...
2322bec408,Just got back from the grocery store. Now I`m starving and can`t find anything to eat!
60d6a5323c,"Cool music collection, can be used for non-intrusive background music - music from keygens!   http://www.keygenmusic.net"
b19589a739,I still have a very depressed feline fuzzball...it`s another trip to vet tmrw to see what can be done...worried doesn`t even cover it
da88b3fd82,got FOXY_ a new brew buddy now my kitchen is gonna smell
4c279acff6," why? i enjoy fancy meals on my own smtimes, thr`s joy in solitude, u can REALLY enjoy the food & it`s lk a date with the world"
a1c5be2cbb, Oooo look who got a pic!  So much for swimming today
fb705a311f, ReTweeting`s my favorite.    #palin
94a5cd8fb4, im gone miss ya`ll Lol.don laugh im serious.its bittersweet. lookin forward 2goin home but cant wait till nx semester!
755b099d60,"happy! did crepe, again!"
c3191e4e45,i think they play michael buble in Heaven. He`s that great.
88208b8c92,"im with andrew  it was a long, but fun day"
84fbb4153d,*meow* a week ago today  was here and we were road trippin
